birth_year,birth_defect_name,sex,residence,birth_defect_count,live_births,prevalence_per_10k_live_births
1993,Choanal atresia,All,"NYS excluding
NYC",32,152780,2.09
1993,Esophageal atresia/tracheoesophageal fistula,All,"NYS excluding
NYC",37,152780,2.42
1993,Rectal and large intestinal atresia/stenosis,All,"NYS excluding
NYC",69,152780,4.52
1993,Biliary atresia,All,"NYS excluding
NYC",16,152780,1.05
1993,Renal agenesis/hypoplasia,All,"NYS excluding
NYC",35,152780,2.29
1993,Bladder exstrophy,All,"NYS excluding
NYC",8,152780,0.52
1993,Gastroschisis,All,"NYS excluding
NYC",29,152780,1.9
1993,Omphalocele,All,"NYS excluding
NYC",24,152780,1.57
1993,Diaphragmatic hernia,All,"NYS excluding
NYC",41,152780,2.68
1993,Trisomy 13,All,"NYS excluding
NYC",14,152780,0.92
1993,Trisomy 21 (Down syndrome),All,"NYS excluding
NYC",191,152780,12.5
1993,Trisomy 18,All,"NYS excluding
NYC",20,152780,1.31
1993,Hypospadias,All,"NYS excluding
NYC",571,152780,37.37
1993,Turner syndrome,All,"NYS excluding
NYC",10,152780,0.65
1993,Deletion 22q11.2,All,"NYS excluding
NYC",6,152780,0.39
1993,Limb deficiencies (reduction defects),All,"NYS excluding
NYC",71,152780,4.65
1993,Craniosynostosis,All,"NYS excluding
NYC",99,152780,6.48
1993,Clubfoot,All,"NYS excluding
NYC",173,152780,11.32
1993,Congenital posterior urethral valves,All,"NYS excluding
NYC",10,152780,0.65
1993,Small intestinal atresia/stenosis,All,"NYS excluding
NYC",51,152780,3.34
1993,Cleft lip alone,All,"NYS excluding
NYC",40,152780,2.62
1993,Cleft lip with cleft palate,All,"NYS excluding
NYC",85,152780,5.56
1993,Single ventricle,All,"NYS excluding
NYC",21,152780,1.37
1993,Interrupted aortic arch,All,"NYS excluding
NYC",8,152780,0.52
1993,Double outlet right ventricle,All,"NYS excluding
NYC",31,152780,2.03
1993,Holoprosencephaly,All,"NYS excluding
NYC",5,152780,0.33
1994,Anencephalus,All,NYC,4,129262,0.31
1994,Spina bifida without anencephalus,All,NYC,45,129262,3.48
1994,Encephalocele,All,NYC,11,129262,0.85
1994,Anophthalmia/microphthalmia,All,NYC,16,129262,1.24
1994,Congenital cataract,All,NYC,21,129262,1.62
1994,Anotia/microtia,All,NYC,5,129262,0.39
1994,Common truncus (truncus arteriosus),All,NYC,7,129262,0.54
1994,Transposition of the great arteries (TGA),All,NYC,6,129262,0.46
1994,Dextro-transposition of great arteries (d-TGA),All,NYC,4,129262,0.31
1994,Tetralogy of Fallot,All,NYC,76,129262,5.88
1994,Ventricular septal defect,All,NYC,439,129262,33.96
1994,Atrial septal defect,All,NYC,378,129262,29.24
1994,"Atrioventricular septal defect (Endocardial
cushion defect)",All,NYC,52,129262,4.02
1994,Pulmonary valve atresia and stenosis,All,NYC,124,129262,9.59
1994,Pulmonary valve atresia,All,NYC,19,129262,1.47
1994,Tricuspid valve atresia and stenosis,All,NYC,15,129262,1.16
1994,Tricuspid valve atresia,All,NYC,10,129262,0.77
1994,Ebstein anomaly,All,NYC,2,129262,0.15
1994,Aortic valve stenosis,All,NYC,16,129262,1.24
1994,Hypoplastic left heart syndrome,All,NYC,23,129262,1.78
1994,Coarctation of the aorta,All,NYC,35,129262,2.71
1994,Total anomalous pulmonary venous connection,All,NYC,10,129262,0.77
1994,Cleft palate alone,All,NYC,65,129262,5.03
1994,Choanal atresia,All,NYC,21,129262,1.62
1994,Esophageal atresia/tracheoesophageal fistula,All,NYC,36,129262,2.79
1994,Rectal and large intestinal atresia/stenosis,All,NYC,53,129262,4.1
1994,Biliary atresia,All,NYC,12,129262,0.93
1994,Renal agenesis/hypoplasia,All,NYC,29,129262,2.24
1994,Bladder exstrophy,All,NYC,4,129262,0.31
1994,Gastroschisis,All,NYC,16,129262,1.24
1994,Omphalocele,All,NYC,22,129262,1.7
1994,Diaphragmatic hernia,All,NYC,29,129262,2.24
1994,Trisomy 13,All,NYC,10,129262,0.77
1994,Trisomy 21 (Down syndrome),All,NYC,122,129262,9.44
1994,Trisomy 18,All,NYC,12,129262,0.93
1994,Hypospadias,All,NYC,389,129262,30.09
1994,Turner syndrome,All,NYC,7,129262,0.54
1994,Deletion 22q11.2,All,NYC,9,129262,0.7
1994,Limb deficiencies (reduction defects),All,NYC,38,129262,2.94
1994,Craniosynostosis,All,NYC,37,129262,2.86
1994,Clubfoot,All,NYC,157,129262,12.15
1994,Congenital posterior urethral valves,All,NYC,11,129262,0.85
1994,Small intestinal atresia/stenosis,All,NYC,51,129262,3.95
1994,Cleft lip alone,All,NYC,22,129262,1.7
1994,Cleft lip with cleft palate,All,NYC,58,129262,4.49
1994,Single ventricle,All,NYC,6,129262,0.46
1994,Interrupted aortic arch,All,NYC,5,129262,0.39
1994,Double outlet right ventricle,All,NYC,30,129262,2.32
1994,Holoprosencephaly,All,NYC,4,129262,0.31
1994,Anencephalus,Male,All,6,141883,0.42
1994,Spina bifida without anencephalus,Male,All,41,141883,2.89
1994,Encephalocele,Male,All,9,141883,0.63
1994,Anophthalmia/microphthalmia,Male,All,20,141883,1.41
1994,Congenital cataract,Male,All,23,141883,1.62
1994,Anotia/microtia,Male,All,10,141883,0.7
1994,Common truncus (truncus arteriosus),Male,All,9,141883,0.63
1994,Transposition of the great arteries (TGA),Male,All,14,141883,0.99
1994,Dextro-transposition of great arteries (d-TGA),Male,All,13,141883,0.92
1994,Tetralogy of Fallot,Male,All,74,141883,5.22
1994,Ventricular septal defect,Male,All,444,141883,31.29
1994,Atrial septal defect,Male,All,284,141883,20.02
1994,"Atrioventricular septal defect (Endocardial
cushion defect)",Male,All,43,141883,3.03
1994,Pulmonary valve atresia and stenosis,Male,All,128,141883,9.02
1994,Pulmonary valve atresia,Male,All,16,141883,1.13
1994,Tricuspid valve atresia and stenosis,Male,All,15,141883,1.06
1994,Tricuspid valve atresia,Male,All,11,141883,0.78
1994,Ebstein anomaly,Male,All,6,141883,0.42
1994,Aortic valve stenosis,Male,All,27,141883,1.9
1994,Hypoplastic left heart syndrome,Male,All,26,141883,1.83
1994,Coarctation of the aorta,Male,All,43,141883,3.03
1994,Total anomalous pulmonary venous connection,Male,All,12,141883,0.85
1994,Cleft palate alone,Male,All,61,141883,4.3
1994,Choanal atresia,Male,All,22,141883,1.55
1994,Esophageal atresia/tracheoesophageal fistula,Male,All,40,141883,2.82
1994,Rectal and large intestinal atresia/stenosis,Male,All,72,141883,5.07
1994,Biliary atresia,Male,All,9,141883,0.63
1994,Renal agenesis/hypoplasia,Male,All,52,141883,3.66
1994,Bladder exstrophy,Male,All,4,141883,0.28
1994,Gastroschisis,Male,All,22,141883,1.55
1994,Omphalocele,Male,All,24,141883,1.69
1994,Diaphragmatic hernia,Male,All,39,141883,2.75
1994,Trisomy 13,Male,All,10,141883,0.7
1994,Trisomy 21 (Down syndrome),Male,All,137,141883,9.66
1994,Trisomy 18,Male,All,10,141883,0.7
1994,Hypospadias,Male,All,894,141883,63.01
1994,Deletion 22q11.2,Male,All,12,141883,0.85
1994,Limb deficiencies (reduction defects),Male,All,52,141883,3.66
1994,Craniosynostosis,Male,All,85,141883,5.99
1994,Clubfoot,Male,All,197,141883,13.88
1994,Congenital posterior urethral valves,Male,All,25,141883,1.76
1994,Small intestinal atresia/stenosis,Male,All,44,141883,3.1
1994,Cleft lip alone,Male,All,35,141883,2.47
1994,Cleft lip with cleft palate,Male,All,81,141883,5.71
1994,Single ventricle,Male,All,12,141883,0.85
1994,Interrupted aortic arch,Male,All,5,141883,0.35
1994,Double outlet right ventricle,Male,All,34,141883,2.4
1994,Holoprosencephaly,Male,All,7,141883,0.49
1994,Anencephalus,Female,All,7,135988,0.51
1994,Spina bifida without anencephalus,Female,All,44,135988,3.24
1994,Encephalocele,Female,All,12,135988,0.88
1994,Anophthalmia/microphthalmia,Female,All,17,135988,1.25
1994,Congenital cataract,Female,All,27,135988,1.99
1994,Anotia/microtia,Female,All,10,135988,0.74
1994,Common truncus (truncus arteriosus),Female,All,11,135988,0.81
1994,Transposition of the great arteries (TGA),Female,All,4,135988,0.29
1994,Dextro-transposition of great arteries (d-TGA),Female,All,3,135988,0.22
1994,Tetralogy of Fallot,Female,All,76,135988,5.59
1994,Ventricular septal defect,Female,All,487,135988,35.81
1994,Atrial septal defect,Female,All,329,135988,24.19
1994,"Atrioventricular septal defect (Endocardial
cushion defect)",Female,All,65,135988,4.78
1994,Pulmonary valve atresia and stenosis,Female,All,120,135988,8.82
1994,Pulmonary valve atresia,Female,All,15,135988,1.1
1994,Tricuspid valve atresia and stenosis,Female,All,16,135988,1.18
1994,Tricuspid valve atresia,Female,All,12,135988,0.88
1994,Ebstein anomaly,Female,All,5,135988,0.37
1994,Aortic valve stenosis,Female,All,17,135988,1.25
1994,Hypoplastic left heart syndrome,Female,All,24,135988,1.76
1994,Coarctation of the aorta,Female,All,36,135988,2.65
1994,Total anomalous pulmonary venous connection,Female,All,7,135988,0.51
1994,Cleft palate alone,Female,All,88,135988,6.47
1994,Choanal atresia,Female,All,29,135988,2.13
1994,Esophageal atresia/tracheoesophageal fistula,Female,All,30,135988,2.21
1994,Rectal and large intestinal atresia/stenosis,Female,All,49,135988,3.6
1994,Biliary atresia,Female,All,10,135988,0.74
1994,Renal agenesis/hypoplasia,Female,All,30,135988,2.21
1994,Bladder exstrophy,Female,All,3,135988,0.22
1994,Gastroschisis,Female,All,18,135988,1.32
1994,Omphalocele,Female,All,19,135988,1.4
1994,Diaphragmatic hernia,Female,All,25,135988,1.84
1994,Trisomy 13,Female,All,10,135988,0.74
1994,Trisomy 21 (Down syndrome),Female,All,126,135988,9.27
1994,Trisomy 18,Female,All,22,135988,1.62
1994,Turner syndrome,Female,All,13,135988,0.96
1994,Deletion 22q11.2,Female,All,7,135988,0.51
1994,Limb deficiencies (reduction defects),Female,All,57,135988,4.19
1994,Craniosynostosis,Female,All,44,135988,3.24
1994,Clubfoot,Female,All,144,135988,10.59
1994,Small intestinal atresia/stenosis,Female,All,51,135988,3.75
1994,Cleft lip alone,Female,All,14,135988,1.03
1994,Cleft lip with cleft palate,Female,All,62,135988,4.56
1994,Single ventricle,Female,All,15,135988,1.1
1994,Interrupted aortic arch,Female,All,10,135988,0.74
1994,Double outlet right ventricle,Female,All,28,135988,2.06
1994,Holoprosencephaly,Female,All,6,135988,0.44
1994,Anencephalus,All,All,13,277871,0.47
1994,Spina bifida without anencephalus,All,All,85,277871,3.06
1994,Encephalocele,All,All,21,277871,0.76
1994,Anophthalmia/microphthalmia,All,All,37,277871,1.33
1994,Congenital cataract,All,All,50,277871,1.8
1994,Anotia/microtia,All,All,20,277871,0.72
1994,Common truncus (truncus arteriosus),All,All,20,277871,0.72
1994,Transposition of the great arteries (TGA),All,All,18,277871,0.65
1994,Dextro-transposition of great arteries (d-TGA),All,All,16,277871,0.58
1994,Tetralogy of Fallot,All,All,150,277871,5.4
1994,Ventricular septal defect,All,All,931,277871,33.5
1994,Atrial septal defect,All,All,613,277871,22.06
1994,"Atrioventricular septal defect (Endocardial
cushion defect)",All,All,108,277871,3.89
1994,Pulmonary valve atresia and stenosis,All,All,248,277871,8.93
1994,Pulmonary valve atresia,All,All,31,277871,1.12
1994,Tricuspid valve atresia and stenosis,All,All,31,277871,1.12
1994,Tricuspid valve atresia,All,All,23,277871,0.83
1994,Ebstein anomaly,All,All,11,277871,0.4
1994,Aortic valve stenosis,All,All,44,277871,1.58
1994,Hypoplastic left heart syndrome,All,All,50,277871,1.8
1994,Coarctation of the aorta,All,All,79,277871,2.84
1994,Total anomalous pulmonary venous connection,All,All,19,277871,0.68
1994,Cleft palate alone,All,All,149,277871,5.36
1994,Choanal atresia,All,All,51,277871,1.84
1994,Esophageal atresia/tracheoesophageal fistula,All,All,70,277871,2.52
1994,Rectal and large intestinal atresia/stenosis,All,All,121,277871,4.35
1994,Biliary atresia,All,All,19,277871,0.68
1994,Renal agenesis/hypoplasia,All,All,83,277871,2.99
1994,Bladder exstrophy,All,All,7,277871,0.25
1994,Gastroschisis,All,All,40,277871,1.44
1994,Omphalocele,All,All,43,277871,1.55
1994,Diaphragmatic hernia,All,All,64,277871,2.3
1994,Trisomy 13,All,All,20,277871,0.72
1994,Trisomy 21 (Down syndrome),All,All,263,277871,9.46
1994,Trisomy 18,All,All,32,277871,1.15
1994,Hypospadias,All,All,894,277871,32.17
1994,Turner syndrome,All,All,13,277871,0.47
1994,Deletion 22q11.2,All,All,19,277871,0.68
1994,Limb deficiencies (reduction defects),All,All,110,277871,3.96
1994,Craniosynostosis,All,All,129,277871,4.64
1994,Clubfoot,All,All,341,277871,12.27
1994,Congenital posterior urethral valves,All,All,25,277871,0.9
1994,Small intestinal atresia/stenosis,All,All,95,277871,3.42
1994,Cleft lip alone,All,All,49,277871,1.76
1994,Cleft lip with cleft palate,All,All,143,277871,5.15
1994,Single ventricle,All,All,27,277871,0.97
1994,Interrupted aortic arch,All,All,15,277871,0.54
1994,Double outlet right ventricle,All,All,62,277871,2.23
1994,Holoprosencephaly,All,All,13,277871,0.47
1994,Anencephalus,All,"NYS excluding
NYC",9,148609,0.61
1994,Spina bifida without anencephalus,All,"NYS excluding
NYC",40,148609,2.69
1994,Encephalocele,All,"NYS excluding
NYC",10,148609,0.67
1994,Anophthalmia/microphthalmia,All,"NYS excluding
NYC",21,148609,1.41
1994,Congenital cataract,All,"NYS excluding
NYC",29,148609,1.95
1994,Anotia/microtia,All,"NYS excluding
NYC",15,148609,1.01
1994,Common truncus (truncus arteriosus),All,"NYS excluding
NYC",13,148609,0.87
1994,Transposition of the great arteries (TGA),All,"NYS excluding
NYC",12,148609,0.81
1994,Dextro-transposition of great arteries (d-TGA),All,"NYS excluding
NYC",12,148609,0.81
1994,Tetralogy of Fallot,All,"NYS excluding
NYC",74,148609,4.98
1994,Ventricular septal defect,All,"NYS excluding
NYC",492,148609,33.11
1994,Atrial septal defect,All,"NYS excluding
NYC",235,148609,15.81
1994,"Atrioventricular septal defect (Endocardial
cushion defect)",All,"NYS excluding
NYC",56,148609,3.77
1994,Pulmonary valve atresia and stenosis,All,"NYS excluding
NYC",124,148609,8.34
1994,Pulmonary valve atresia,All,"NYS excluding
NYC",12,148609,0.81
1994,Tricuspid valve atresia and stenosis,All,"NYS excluding
NYC",16,148609,1.08
1994,Tricuspid valve atresia,All,"NYS excluding
NYC",13,148609,0.87
1994,Ebstein anomaly,All,"NYS excluding
NYC",9,148609,0.61
1994,Aortic valve stenosis,All,"NYS excluding
NYC",28,148609,1.88
1994,Hypoplastic left heart syndrome,All,"NYS excluding
NYC",27,148609,1.82
1994,Coarctation of the aorta,All,"NYS excluding
NYC",44,148609,2.96
1994,Total anomalous pulmonary venous connection,All,"NYS excluding
NYC",9,148609,0.61
1994,Cleft palate alone,All,"NYS excluding
NYC",84,148609,5.65
1994,Choanal atresia,All,"NYS excluding
NYC",30,148609,2.02
1994,Esophageal atresia/tracheoesophageal fistula,All,"NYS excluding
NYC",34,148609,2.29
1994,Rectal and large intestinal atresia/stenosis,All,"NYS excluding
NYC",68,148609,4.58
1994,Biliary atresia,All,"NYS excluding
NYC",7,148609,0.47
1994,Renal agenesis/hypoplasia,All,"NYS excluding
NYC",54,148609,3.63
1994,Bladder exstrophy,All,"NYS excluding
NYC",3,148609,0.2
1994,Gastroschisis,All,"NYS excluding
NYC",24,148609,1.61
1994,Omphalocele,All,"NYS excluding
NYC",21,148609,1.41
1994,Diaphragmatic hernia,All,"NYS excluding
NYC",35,148609,2.36
1994,Trisomy 13,All,"NYS excluding
NYC",10,148609,0.67
1994,Trisomy 21 (Down syndrome),All,"NYS excluding
NYC",141,148609,9.49
1994,Trisomy 18,All,"NYS excluding
NYC",20,148609,1.35
1994,Hypospadias,All,"NYS excluding
NYC",518,148609,34.86
1994,Turner syndrome,All,"NYS excluding
NYC",6,148609,0.4
1994,Deletion 22q11.2,All,"NYS excluding
NYC",10,148609,0.67
1994,Limb deficiencies (reduction defects),All,"NYS excluding
NYC",72,148609,4.84
1994,Craniosynostosis,All,"NYS excluding
NYC",92,148609,6.19
1994,Clubfoot,All,"NYS excluding
NYC",184,148609,12.38
1994,Congenital posterior urethral valves,All,"NYS excluding
NYC",14,148609,0.94
1994,Small intestinal atresia/stenosis,All,"NYS excluding
NYC",44,148609,2.96
1994,Cleft lip alone,All,"NYS excluding
NYC",27,148609,1.82
1994,Cleft lip with cleft palate,All,"NYS excluding
NYC",85,148609,5.72
1994,Single ventricle,All,"NYS excluding
NYC",21,148609,1.41
1994,Interrupted aortic arch,All,"NYS excluding
NYC",10,148609,0.67
1994,Double outlet right ventricle,All,"NYS excluding
NYC",32,148609,2.15
1994,Holoprosencephaly,All,"NYS excluding
NYC",9,148609,0.61
1995,Anencephalus,All,NYC,9,126137,0.71
1995,Spina bifida without anencephalus,All,NYC,39,126137,3.09
1995,Encephalocele,All,NYC,15,126137,1.19
1995,Anophthalmia/microphthalmia,All,NYC,28,126137,2.22
1995,Congenital cataract,All,NYC,21,126137,1.66
1995,Anotia/microtia,All,NYC,12,126137,0.95
1995,Common truncus (truncus arteriosus),All,NYC,7,126137,0.55
1995,Transposition of the great arteries (TGA),All,NYC,6,126137,0.48
1995,Dextro-transposition of great arteries (d-TGA),All,NYC,5,126137,0.4
1995,Tetralogy of Fallot,All,NYC,75,126137,5.95
1995,Ventricular septal defect,All,NYC,401,126137,31.79
1995,Atrial septal defect,All,NYC,385,126137,30.52
1995,"Atrioventricular septal defect (Endocardial
cushion defect)",All,NYC,33,126137,2.62
1995,Pulmonary valve atresia and stenosis,All,NYC,152,126137,12.05
1995,Pulmonary valve atresia,All,NYC,12,126137,0.95
1995,Tricuspid valve atresia and stenosis,All,NYC,16,126137,1.27
1995,Tricuspid valve atresia,All,NYC,6,126137,0.48
1995,Ebstein anomaly,All,NYC,4,126137,0.32
1995,Aortic valve stenosis,All,NYC,17,126137,1.35
1995,Hypoplastic left heart syndrome,All,NYC,25,126137,1.98
1995,Coarctation of the aorta,All,NYC,47,126137,3.73
1995,Total anomalous pulmonary venous connection,All,NYC,8,126137,0.63
1995,Cleft palate alone,All,NYC,64,126137,5.07
1995,Choanal atresia,All,NYC,9,126137,0.71
1995,Esophageal atresia/tracheoesophageal fistula,All,NYC,24,126137,1.9
1995,Rectal and large intestinal atresia/stenosis,All,NYC,54,126137,4.28
1995,Biliary atresia,All,NYC,10,126137,0.79
1995,Renal agenesis/hypoplasia,All,NYC,33,126137,2.62
1995,Bladder exstrophy,All,NYC,4,126137,0.32
1995,Gastroschisis,All,NYC,12,126137,0.95
1995,Omphalocele,All,NYC,21,126137,1.66
1995,Diaphragmatic hernia,All,NYC,20,126137,1.59
1995,Trisomy 13,All,NYC,9,126137,0.71
1995,Trisomy 21 (Down syndrome),All,NYC,123,126137,9.75
1995,Trisomy 18,All,NYC,20,126137,1.59
1995,Hypospadias,All,NYC,378,126137,29.97
1995,Turner syndrome,All,NYC,9,126137,0.71
1995,Deletion 22q11.2,All,NYC,6,126137,0.48
1995,Limb deficiencies (reduction defects),All,NYC,48,126137,3.81
1995,Craniosynostosis,All,NYC,31,126137,2.46
1995,Clubfoot,All,NYC,167,126137,13.24
1995,Congenital posterior urethral valves,All,NYC,12,126137,0.95
1995,Small intestinal atresia/stenosis,All,NYC,43,126137,3.41
1995,Cleft lip alone,All,NYC,22,126137,1.74
1995,Cleft lip with cleft palate,All,NYC,52,126137,4.12
1995,Single ventricle,All,NYC,9,126137,0.71
1995,Interrupted aortic arch,All,NYC,5,126137,0.4
1995,Double outlet right ventricle,All,NYC,42,126137,3.33
1995,Holoprosencephaly,All,NYC,5,126137,0.4
